idade,renda_mensal,score_credito,dividas,tempo_emprego,tipo_residencia,historico_pagamento,idade_conta_bancaria,numero_cartoes_ativos,limite_cartao_anterior,regiao_residencia,possui_carro,possui_imovel,numero_dependentes,historico_criminal,ocupacao,educacao,gastos_mensais,tempo_residencia_atual,decisao*
65,17353,814,98108.74519216444,7,com_parente,ruim,9,0,31567.145252934515,urbana,sim,não,2,limpo,autonomo,medio,7618.054052535486,29,não
23,18350,767,53864.814849695016,7,própria,bom,13,1,29164.064458775036,rural,sim,não,5,limpo,empregado,medio,1523.554107800598,18,sim
38,8988,614,65071.89841344904,1,própria,bom,19,2,18428.86504729017,rural,não,não,3,limpo,autonomo,medio,8445.585677409796,26,sim
39,11732,663,27593.424233880814,24,com_parente,bom,5,4,25996.175797618776,rural,sim,sim,1,antecedentes,desempregado,pos_graduacao,3157.08273052739,19,não
49,18625,784,33857.58821461237,23,com_parente,ruim,26,0,19325.380541246377,urbana,não,sim,3,antecedentes,autonomo,superior,7760.178223399458,34,sim
44,12012,574,9811.866273176816,31,com_parente,bom,9,2,43942.74283985844,rural,não,sim,0,limpo,desempregado,superior,4227.465106463946,13,não
35,7812,831,94827.68788414031,21,própria,ruim,8,5,44774.805970718764,urbana,não,não,5,antecedentes,empregado,superior,5016.523951585196,11,não
35,16603,765,86754.07639346135,24,própria,bom,2,3,16466.433789287315,urbana,não,não,2,limpo,empresario,fundamental,596.9122844004619,32,não
65,3844,714,4763.205303077977,30,alugada,bom,7,0,3556.1240931819407,rural,não,sim,5,antecedentes,desempregado,pos_graduacao,654.4063376645195,8,sim
20,9659,822,46333.57004451644,11,alugada,ruim,21,1,32632.087125090577,rural,não,sim,2,limpo,empregado,fundamental,1122.6560336080252,21,sim
59,6386,417,91856.75038532342,28,própria,ruim,30,3,33829.41535626039,rural,sim,sim,4,limpo,desempregado,fundamental,2235.151196442472,27,não
50,1704,770,79220.2305450531,1,própria,regular,29,3,6103.684190767213,urbana,não,sim,1,limpo,desempregado,medio,8270.930013115802,17,não
48,4424,745,94587.59305932169,20,com_parente,regular,23,3,49873.41951472719,rural,sim,não,0,antecedentes,desempregado,superior,2480.995139442449,7,sim
30,6487,476,14748.156681965185,3,alugada,bom,14,1,25949.417496034126,urbana,não,não,0,antecedentes,desempregado,pos_graduacao,1973.8317298125987,33,sim
59,6334,692,31110.92362538793,10,própria,regular,18,3,27912.719669195423,urbana,não,sim,4,antecedentes,empresario,superior,5525.798596113449,23,não
30,12373,621,39432.341552616366,23,alugada,regular,24,4,10838.269952932078,urbana,não,não,4,limpo,empresario,medio,1226.3512551770796,24,não
49,1664,311,3830.2894575596324,22,alugada,regular,14,5,27486.316909484987,rural,sim,não,3,antecedentes,empresario,superior,5765.635929468288,31,sim
24,19696,796,69221.22639968386,36,com_parente,bom,12,3,20053.80401575673,urbana,sim,sim,2,limpo,desempregado,pos_graduacao,5515.145424911068,40,não
62,2382,437,72197.4958906064,19,alugada,bom,1,2,38682.01700855708,urbana,sim,sim,0,limpo,empresario,medio,8936.877504182106,37,não
32,7201,353,20333.073983098195,17,própria,regular,16,0,16257.918616100247,rural,sim,sim,5,limpo,autonomo,medio,9674.254817043933,13,não
18,19238,772,87417.46112049962,19,com_parente,regular,1,0,10617.152160236312,urbana,sim,sim,0,limpo,desempregado,superior,655.8290785453349,27,sim
65,18353,727,40371.75546204697,37,com_parente,ruim,16,4,13218.641988099413,rural,sim,sim,3,antecedentes,desempregado,medio,1772.2919327009497,19,sim
57,5913,756,18921.762963182155,6,com_parente,regular,8,4,29763.651507170616,urbana,não,sim,3,antecedentes,desempregado,superior,4025.250592635589,6,não
70,7073,370,94916.59435592727,35,própria,bom,4,0,11188.42614839615,rural,sim,não,2,limpo,empresario,pos_graduacao,2116.5574783393954,22,não
22,8077,562,28398.50160461762,21,com_parente,bom,9,2,49782.349347932926,urbana,sim,sim,1,limpo,empresario,fundamental,3334.239265086581,16,sim
73,11204,849,98290.91321564093,35,própria,regular,18,3,7763.557762190819,rural,não,sim,1,limpo,empresario,pos_graduacao,8999.969002503569,12,sim
75,7208,370,22144.577462869707,14,com_parente,ruim,22,0,6407.723053459705,rural,sim,sim,2,antecedentes,autonomo,pos_graduacao,5202.672361075068,38,sim
59,15392,733,97163.35016292581,28,alugada,ruim,13,0,9829.386682882374,urbana,não,sim,4,antecedentes,desempregado,fundamental,9243.807600451399,36,não
53,17134,402,35170.79343365192,4,alugada,bom,12,4,16159.10367542727,rural,sim,não,5,antecedentes,desempregado,pos_graduacao,2766.998900718323,27,não
48,17361,441,70863.57852577999,35,alugada,regular,30,1,37535.02148591556,rural,não,não,5,limpo,autonomo,medio,4805.840634859544,30,sim
67,9873,735,15914.581847898413,24,alugada,regular,7,1,33374.24042633544,rural,não,não,5,antecedentes,empresario,fundamental,8139.49218823754,28,sim
47,5187,458,10080.477958954038,38,alugada,regular,25,3,12083.841586636623,urbana,não,sim,3,antecedentes,empresario,pos_graduacao,7630.3902973084505,34,não
46,6344,608,72389.53746994933,4,com_parente,regular,27,1,18665.20230387383,rural,sim,sim,2,limpo,empresario,medio,7747.173611837653,17,sim
23,1342,617,10768.720063755178,5,com_parente,regular,13,1,22399.23675041056,urbana,não,sim,2,limpo,empregado,pos_graduacao,5668.484577142483,0,sim
24,16830,818,14029.263425778992,39,alugada,bom,17,5,14082.878637091655,urbana,sim,sim,0,limpo,empresario,fundamental,2636.859095325982,27,não
28,15677,562,91721.58433226743,12,própria,regular,22,1,49205.90733944893,rural,sim,sim,2,antecedentes,empresario,pos_graduacao,4948.915605495892,9,não
32,15909,780,21863.60332556877,15,com_parente,bom,10,1,49115.75842173161,rural,sim,não,0,limpo,empresario,medio,8846.026691812935,21,não
47,2083,844,48527.36772756721,36,própria,regular,10,5,22859.630629964035,urbana,sim,não,0,limpo,autonomo,superior,5685.968585885146,36,sim
31,4080,646,63790.828701219594,40,própria,ruim,17,5,14414.541897428166,urbana,sim,sim,0,limpo,desempregado,medio,2208.683991124275,11,não
74,1726,677,64558.86258237594,6,alugada,ruim,9,1,19805.388108558094,rural,não,não,0,antecedentes,desempregado,superior,1530.1272442459492,0,não
25,12774,541,39087.49589410935,24,com_parente,bom,18,2,40910.09663910261,rural,sim,sim,1,limpo,empresario,medio,4066.941900817981,8,sim
29,11655,571,45033.41740347876,34,com_parente,ruim,2,1,41609.80632712882,rural,sim,não,5,limpo,autonomo,fundamental,7422.651700247736,8,não
25,8643,757,64576.026661946285,14,alugada,regular,15,1,26405.285588280054,rural,sim,sim,3,antecedentes,autonomo,pos_graduacao,1427.7296483991418,20,não
39,17281,612,8568.395805424567,36,com_parente,regular,0,1,11162.897643373664,urbana,sim,não,0,antecedentes,empresario,fundamental,1023.6074796275958,6,sim
55,15221,497,44803.72230320449,5,com_parente,ruim,13,4,22038.897727113468,urbana,não,sim,5,limpo,empresario,fundamental,5637.2975069690365,10,sim
49,18240,583,74292.94804626842,2,própria,ruim,3,3,46550.87364950309,urbana,sim,não,2,limpo,autonomo,pos_graduacao,2669.677945333772,2,sim
24,12577,431,41247.2461845561,21,alugada,regular,19,1,8092.763731563679,rural,sim,não,3,antecedentes,empresario,fundamental,3425.4183701106185,13,sim
54,10079,740,96729.38873827762,2,com_parente,ruim,26,0,31465.515484140426,rural,sim,sim,3,antecedentes,autonomo,medio,7652.69287050134,7,sim
56,1985,615,63220.966366320674,16,própria,ruim,0,3,2127.3774495746866,urbana,não,sim,1,antecedentes,empregado,medio,3184.6029874542496,37,sim
21,8351,462,82815.5573214274,10,própria,ruim,27,3,46517.24032188748,rural,sim,sim,0,limpo,empresario,medio,5194.12774252974,5,sim
57,17095,589,58081.98374926645,31,com_parente,ruim,1,1,23578.388982930086,rural,sim,sim,3,limpo,autonomo,fundamental,1504.191227401181,30,sim
62,11546,756,99753.64436412405,15,alugada,regular,27,5,17513.290414533818,urbana,sim,sim,2,antecedentes,empresario,fundamental,9619.802944958834,34,sim
24,14949,426,45424.23428084858,6,alugada,ruim,0,1,45447.26807546734,rural,sim,não,5,limpo,autonomo,fundamental,7767.762794279818,10,não
45,5346,436,37120.644218992915,19,alugada,bom,3,1,8093.575504388076,urbana,sim,sim,3,limpo,empresario,pos_graduacao,863.9106585399654,6,sim
74,9118,553,31611.49999794609,11,própria,bom,12,4,28444.07116328004,rural,sim,sim,0,antecedentes,empresario,medio,2426.907719886699,25,sim
59,14340,401,57969.82707676617,9,alugada,ruim,23,2,34255.81534914365,urbana,não,sim,5,antecedentes,empresario,medio,9386.990507100256,34,não
48,16944,614,61470.31641814427,13,alugada,ruim,12,2,1222.4710284844805,rural,não,não,1,antecedentes,autonomo,pos_graduacao,4302.456247767419,9,não
37,10699,363,66865.03487006307,16,própria,bom,19,4,14796.391613721667,rural,sim,não,5,antecedentes,desempregado,superior,514.8061353249786,35,sim
52,14468,773,78749.55165884442,13,com_parente,regular,11,1,46007.090704496826,rural,sim,sim,2,limpo,empregado,fundamental,3823.73442171337,8,não
18,6480,822,21510.86899642588,20,com_parente,regular,9,3,26492.9690811245,urbana,não,sim,5,antecedentes,empresario,superior,3771.387132516988,6,sim
18,16763,829,80420.28176666942,29,com_parente,regular,6,3,4951.379069394838,urbana,sim,não,4,limpo,autonomo,pos_graduacao,9590.397442366926,12,não
33,11840,814,96167.8845756852,40,com_parente,regular,18,2,19242.469510269897,rural,sim,sim,3,antecedentes,desempregado,fundamental,9129.971190094035,30,sim
63,9542,507,86885.45672309483,1,alugada,ruim,11,3,20643.522323744106,rural,não,sim,5,limpo,desempregado,pos_graduacao,9897.722412988089,29,não
39,5541,689,17021.703773274778,36,própria,bom,2,2,30089.98449607262,rural,não,não,3,antecedentes,autonomo,fundamental,5543.477256848635,3,sim
37,1736,725,97475.57901846539,27,própria,ruim,7,4,17592.173407448558,urbana,não,sim,0,antecedentes,autonomo,medio,9923.543378547067,30,sim
28,7259,640,75069.22698945431,13,própria,regular,28,4,39455.51314681629,rural,não,sim,3,antecedentes,autonomo,fundamental,3285.674231845136,16,sim
38,17656,474,26933.200208707964,20,alugada,ruim,2,4,43732.457532175256,rural,sim,sim,2,limpo,empresario,pos_graduacao,4539.5581535132,13,não
50,1774,665,94691.84355000431,28,com_parente,regular,23,3,3386.917416505818,rural,sim,sim,1,limpo,desempregado,fundamental,9698.752574225982,3,não
53,14046,538,23328.516104225848,31,com_parente,bom,2,3,23169.966062383013,urbana,não,não,0,limpo,desempregado,medio,7876.07519798277,34,sim
71,3668,343,19334.480650670415,12,própria,bom,11,5,48187.596428397075,urbana,não,não,0,antecedentes,desempregado,pos_graduacao,2993.9990838958893,14,sim
61,19850,414,99046.46483106488,11,própria,ruim,1,0,32521.671106659032,urbana,sim,não,3,limpo,empresario,superior,1497.673511475164,12,não
18,16892,800,83967.01896073557,2,alugada,regular,13,0,23741.5777358628,rural,não,sim,4,antecedentes,empresario,superior,3344.6994628869825,35,sim
21,6339,588,97517.83484592884,23,alugada,bom,12,3,34797.53635812462,rural,sim,sim,1,antecedentes,desempregado,superior,8195.364862729155,32,sim
47,16465,844,9275.157274395995,28,própria,regular,29,2,28104.012094492165,rural,não,sim,1,limpo,empresario,fundamental,9042.364935649299,35,sim
47,13799,390,40604.13358511266,0,própria,bom,22,3,14041.528236129694,rural,sim,não,5,antecedentes,desempregado,fundamental,7309.008854196195,20,sim
35,3833,472,53407.05079083496,6,com_parente,bom,24,1,15767.921906970783,urbana,sim,sim,2,limpo,autonomo,pos_graduacao,4434.704035826323,2,sim
24,1374,381,66772.98305486083,40,alugada,bom,20,2,32992.0496641975,rural,sim,sim,2,antecedentes,empresario,superior,7385.780202533232,22,não
70,4916,310,76387.30053525667,19,com_parente,bom,22,5,24254.245375562525,urbana,não,sim,4,limpo,empresario,medio,5037.551472840255,40,sim
32,19778,696,69539.60318571233,19,alugada,bom,29,4,9389.397026515233,urbana,não,não,2,limpo,empresario,fundamental,8322.37936889785,36,sim
67,16520,629,61175.614377951395,2,alugada,regular,26,3,29128.564913898485,rural,sim,não,0,limpo,empresario,pos_graduacao,3901.683606180038,30,não
69,14291,486,33474.93726777193,32,com_parente,regular,22,5,34945.57637556474,urbana,sim,sim,0,limpo,empresario,pos_graduacao,2714.382167747235,34,não
57,14589,638,25631.491528160666,26,alugada,ruim,13,0,14953.136859230219,rural,não,sim,4,antecedentes,empregado,pos_graduacao,3561.5190688182106,17,não
36,2497,555,65782.09294411015,39,própria,ruim,25,3,24028.21936082362,rural,não,sim,2,limpo,empregado,fundamental,1279.9197492798376,25,sim
74,6312,621,54267.989274060405,4,com_parente,regular,11,2,7152.4862922226,urbana,sim,não,3,antecedentes,desempregado,fundamental,5379.147679898801,1,sim
67,1520,589,71760.74755224724,21,alugada,regular,30,2,16776.00692350675,urbana,sim,sim,0,antecedentes,empresario,fundamental,2949.9497174215667,9,não
45,18164,833,93679.64984960062,19,própria,ruim,6,1,48568.9165263786,urbana,sim,sim,3,antecedentes,empregado,fundamental,5664.677125796443,5,não
25,11853,720,6966.739257626365,5,alugada,ruim,17,1,6038.6893757360895,rural,sim,não,5,antecedentes,empregado,pos_graduacao,2143.5351748590756,35,não
49,10130,409,15669.95883752289,29,com_parente,regular,6,5,23298.19429765104,urbana,não,não,3,antecedentes,desempregado,fundamental,7585.247708429081,40,sim
55,14316,694,73786.89496740878,10,própria,regular,2,1,25479.923017848392,rural,sim,sim,3,limpo,autonomo,superior,7961.311645720397,4,sim
65,3516,548,37157.36202912268,34,com_parente,ruim,3,5,41597.5185284773,urbana,não,sim,3,antecedentes,empregado,pos_graduacao,4591.807583118842,6,não
40,14259,539,91436.60050825625,21,alugada,ruim,26,2,15383.168583897603,rural,não,sim,1,limpo,desempregado,fundamental,6938.780775384513,34,sim
68,4930,464,39303.678100133424,2,própria,bom,4,1,32420.570137858696,urbana,não,não,0,limpo,desempregado,fundamental,6049.5877335833275,0,sim
28,6270,659,30584.897183705616,1,com_parente,bom,21,0,48403.032961249475,urbana,não,não,2,antecedentes,desempregado,fundamental,7098.72434572282,14,não
63,17554,719,30872.12679663096,37,com_parente,ruim,22,0,2781.2476952891643,rural,sim,não,2,antecedentes,empregado,medio,7573.319671103717,15,sim
33,13869,844,62748.87764658059,20,com_parente,bom,21,2,41025.42319949408,urbana,sim,sim,4,limpo,desempregado,medio,4642.9573711980665,6,não
54,14228,656,4600.786334726825,25,com_parente,regular,18,5,46932.411834365674,rural,não,não,3,antecedentes,desempregado,pos_graduacao,4133.30004088434,0,não
42,5349,691,36586.6874836718,15,com_parente,bom,0,0,27202.39516523929,urbana,não,sim,5,antecedentes,autonomo,superior,5385.152195741454,13,não
19,5561,428,96488.73198993351,21,alugada,bom,27,0,20912.00937155306,rural,sim,sim,4,limpo,autonomo,pos_graduacao,1849.2711434112298,39,sim
64,2276,563,53194.88293185507,4,própria,bom,5,2,39477.80744554648,urbana,não,sim,3,antecedentes,empresario,superior,6153.157018308948,22,não
56,8383,643,56960.17631453764,34,com_parente,ruim,15,2,48972.89399248655,rural,não,não,5,antecedentes,empresario,medio,4138.712416032418,30,não
18,17048,439,68381.1011662695,18,própria,bom,21,4,7975.289734867122,rural,não,sim,5,limpo,empresario,fundamental,1063.391327193384,40,não
42,5074,526,17621.51596236441,2,com_parente,regular,20,1,24281.787350225444,urbana,não,sim,1,limpo,desempregado,superior,4443.481467789553,33,sim
25,17370,611,92873.64718234124,33,alugada,bom,30,1,34531.76647272352,rural,sim,não,4,limpo,empresario,pos_graduacao,2195.529501440951,7,não
60,13880,729,39156.62777352282,33,própria,bom,4,1,47171.1450311397,rural,não,sim,5,limpo,empregado,superior,6499.448170549952,33,não
75,6858,671,73800.40347140547,9,alugada,regular,2,4,31912.623131741635,rural,sim,sim,4,limpo,autonomo,superior,2166.491511534433,1,não
60,2416,747,10342.651052743313,5,própria,regular,29,3,44258.68777470537,rural,não,não,0,limpo,empregado,fundamental,6409.7734954200205,26,sim
48,7268,562,14070.962056534698,25,própria,ruim,27,1,48216.63980433147,urbana,não,sim,5,limpo,desempregado,medio,5481.982521682772,15,não
61,11694,763,31252.652410039962,11,alugada,ruim,6,4,22266.216337079353,rural,sim,sim,5,limpo,desempregado,superior,7244.705750086329,4,sim
26,18032,766,98944.38285473899,8,própria,ruim,19,2,6109.221693722646,rural,sim,não,5,limpo,empresario,fundamental,1716.8787119782503,30,sim
30,18096,772,1240.1775913917668,10,própria,bom,5,0,8866.81892790772,rural,sim,não,3,antecedentes,empresario,fundamental,1260.6190556800111,29,sim
65,4351,843,14359.053540926525,29,própria,ruim,10,4,24211.0168362605,rural,não,não,4,antecedentes,empresario,superior,1055.797471646379,27,sim
19,12160,723,35685.318695543974,11,própria,regular,18,3,29738.804212155348,urbana,sim,não,1,antecedentes,empregado,superior,4378.310078014923,7,sim
51,13978,368,31227.84897097347,5,própria,ruim,16,0,23870.56587385845,rural,não,não,5,limpo,desempregado,pos_graduacao,4871.065737983719,26,não
73,3289,567,99035.65723476684,37,própria,bom,4,1,17992.133225819776,rural,sim,sim,5,antecedentes,empresario,medio,4550.681211576633,12,não
51,5168,823,82873.40280242535,22,com_parente,regular,8,3,37951.01705689267,urbana,sim,não,2,limpo,empresario,medio,9063.131593138156,28,não
51,3659,562,89095.59682280847,13,com_parente,regular,3,2,49517.58249039812,urbana,não,não,4,limpo,desempregado,superior,4156.6278027413155,6,sim
40,18709,410,23635.616482126832,8,alugada,bom,9,5,14757.020682717766,rural,não,sim,5,limpo,empregado,medio,3825.0258225828447,23,não
61,11673,661,75897.09307996319,1,própria,regular,10,4,31464.38730754584,rural,não,não,1,limpo,empregado,fundamental,5976.983281117255,7,não
30,5804,435,57393.62614656417,21,alugada,regular,6,0,37051.31541335201,urbana,não,sim,4,limpo,autonomo,superior,3119.8483512354887,31,sim
66,1275,737,3699.148841429134,31,alugada,regular,18,2,1391.699599400874,urbana,sim,sim,0,antecedentes,autonomo,medio,9583.904452672612,5,não
47,5670,453,43150.36706607872,0,com_parente,ruim,0,3,25026.56960863439,rural,não,não,1,limpo,empregado,superior,683.2481166305364,0,sim
32,10828,499,10706.886704668339,10,com_parente,ruim,26,0,10268.299060651208,rural,não,sim,1,antecedentes,autonomo,medio,9373.4798110117,33,não
20,11750,603,93909.97876130292,11,própria,bom,8,3,22786.476722686413,urbana,sim,não,1,antecedentes,desempregado,medio,6050.562107285786,25,não
47,14965,690,9916.307206232355,20,alugada,ruim,17,4,26158.75827643074,rural,sim,sim,1,antecedentes,empresario,superior,2647.0805803140233,5,não
51,3180,426,30663.581041420228,28,alugada,regular,0,4,15223.419751436393,rural,não,sim,0,antecedentes,empregado,pos_graduacao,6937.040953198124,26,não
54,1361,847,27033.047979951087,2,própria,bom,7,3,3783.13548458812,rural,sim,sim,5,antecedentes,empresario,fundamental,8336.459557614495,26,não
26,7767,533,98024.39426902655,15,alugada,regular,29,2,44811.13099623019,rural,sim,não,5,limpo,desempregado,fundamental,2794.830839545395,12,não
74,8746,633,98961.12170936527,32,alugada,bom,18,5,4309.302273582045,rural,não,não,1,antecedentes,desempregado,superior,1839.9240336498867,10,sim
45,17097,602,43261.33901018839,6,com_parente,ruim,12,1,47452.80241841866,urbana,não,sim,4,limpo,empresario,fundamental,1499.5715009678624,14,não
33,10474,788,28099.449997063264,6,própria,ruim,14,3,6460.158426342976,urbana,não,sim,5,limpo,empresario,superior,7800.502077125413,39,sim
73,11252,437,75529.01546811184,29,própria,regular,7,0,44971.4468683932,urbana,não,não,5,antecedentes,empregado,medio,7372.216861757405,40,sim
52,6493,667,60590.6836310053,34,alugada,regular,20,2,29430.362772486144,urbana,sim,sim,3,antecedentes,desempregado,pos_graduacao,1580.0009762081513,33,sim
45,7408,757,45233.10874484997,19,alugada,regular,12,4,45070.32639785765,rural,sim,sim,1,limpo,empregado,fundamental,1014.1495980271952,2,não
36,7130,511,48387.3202544975,5,própria,ruim,14,2,16058.836438202363,rural,não,não,2,limpo,empresario,superior,4694.975843462427,13,sim
69,10353,337,41700.22023681919,18,alugada,ruim,2,5,29152.856743653974,urbana,sim,não,0,limpo,desempregado,pos_graduacao,7578.26882089843,17,sim
45,12083,417,48579.07334432961,7,alugada,regular,23,1,4371.384334472874,urbana,sim,sim,1,limpo,empregado,superior,526.2783565771105,22,sim
73,17479,711,58932.29244962692,34,própria,regular,5,4,22335.903985329573,urbana,não,sim,4,antecedentes,empregado,medio,8225.254610171996,3,não
69,5916,574,52721.36067487284,5,própria,ruim,12,3,19512.06098259614,rural,sim,sim,0,antecedentes,autonomo,superior,6873.937314870706,23,não
55,6622,595,93453.89539050685,16,com_parente,regular,6,0,1627.7085267867574,urbana,sim,não,4,limpo,empresario,medio,2732.804741165262,20,não
19,8056,816,59931.46062241588,2,alugada,bom,18,4,39865.68468936913,rural,não,não,3,antecedentes,empresario,pos_graduacao,1100.5013338259237,20,sim
54,2115,371,84096.58828077061,34,própria,bom,9,1,16506.007234219807,urbana,sim,sim,4,limpo,empregado,superior,4937.515312089189,3,não
64,7524,377,85992.9135373928,26,com_parente,regular,22,1,18417.615592787068,urbana,não,não,5,antecedentes,desempregado,pos_graduacao,7518.039408914073,13,não
75,1559,490,13609.251072387186,39,alugada,ruim,30,4,26721.070451813903,rural,não,sim,3,limpo,empregado,medio,7923.377948100146,18,não
71,15820,565,74638.88967182461,27,com_parente,ruim,1,0,33453.850310875525,rural,não,não,4,limpo,empresario,fundamental,7504.354325653563,5,não
27,8559,561,33982.6728127126,18,própria,ruim,18,3,12746.822224190862,urbana,não,sim,0,antecedentes,empresario,medio,5866.658931848112,3,não
71,3172,829,35723.70045539209,22,com_parente,ruim,2,4,4689.58653892495,urbana,sim,não,5,limpo,empresario,superior,6490.917057475841,1,sim
59,17009,386,33338.394002358305,26,alugada,ruim,2,0,48768.48289551885,rural,sim,não,4,antecedentes,empresario,medio,1861.3192777943307,12,não
27,14180,378,77597.9102438297,22,alugada,ruim,20,0,34474.92558660102,urbana,não,sim,4,antecedentes,autonomo,pos_graduacao,849.108092340548,8,sim
64,16668,452,16623.644301126318,32,própria,bom,9,1,32325.7163192057,urbana,sim,sim,1,limpo,empresario,fundamental,6379.217733046778,7,sim
19,3423,848,28221.158268376144,0,própria,bom,7,3,29677.637533169247,urbana,sim,sim,1,limpo,empregado,medio,1762.3291303747346,8,sim
64,12756,531,53703.02683033336,6,própria,bom,20,1,1443.9035238627357,urbana,sim,não,1,antecedentes,desempregado,medio,3530.4330674407624,6,sim
74,12192,337,53248.942706832015,0,própria,bom,2,5,48237.220308427335,urbana,sim,não,5,antecedentes,empresario,medio,1034.6631139214492,40,não
22,5035,557,69823.20714289081,34,com_parente,regular,12,2,33293.53335415962,rural,não,não,0,limpo,empresario,superior,1002.8544852454954,7,não
19,12618,361,1683.5261990272188,40,própria,ruim,17,4,47827.12766648167,urbana,sim,sim,5,limpo,desempregado,fundamental,4197.026921210533,9,sim
21,18218,332,28021.058715648862,8,alugada,regular,17,3,45926.92019083385,rural,não,sim,2,antecedentes,empregado,fundamental,7431.174210452405,11,sim
57,15306,681,42355.97701297127,8,própria,regular,18,2,23010.560696443965,rural,sim,não,0,limpo,empresario,pos_graduacao,9227.129537775798,33,sim
55,17251,844,88040.60821967406,13,própria,bom,5,2,18492.530163075015,urbana,sim,sim,0,antecedentes,autonomo,fundamental,9010.675875150117,28,sim
35,14173,750,24364.736148953958,8,alugada,regular,16,0,33637.046638254935,rural,não,sim,1,limpo,desempregado,superior,7194.686832321249,7,sim
69,11534,349,44690.11128510274,11,com_parente,ruim,24,2,6064.2350912804895,rural,não,não,4,antecedentes,autonomo,pos_graduacao,2007.7843278886762,40,sim
44,1795,325,75089.83707054386,35,própria,ruim,5,1,8510.429241818976,rural,não,sim,5,antecedentes,desempregado,medio,5292.954031807911,9,sim
37,1039,631,35441.038958958634,37,própria,regular,16,3,30858.45630285381,urbana,sim,não,5,antecedentes,desempregado,pos_graduacao,2005.187454755639,27,sim
47,2376,398,96686.03029720463,34,com_parente,regular,8,5,17336.212184466836,urbana,não,não,4,limpo,empresario,pos_graduacao,6994.2607678040495,7,sim
44,16764,583,38527.922972261884,0,alugada,regular,6,4,35667.82857867953,rural,sim,não,2,antecedentes,autonomo,fundamental,1876.4015211115627,33,não
30,7498,322,57019.96069987113,29,com_parente,regular,6,5,1233.7327028357327,urbana,sim,sim,2,antecedentes,empresario,superior,1419.3049880437911,39,não
63,7769,399,38077.57131060502,8,própria,bom,4,0,6109.323759007517,urbana,não,não,2,antecedentes,empresario,medio,4501.162126714282,33,sim
34,16399,374,51731.622759755024,27,com_parente,bom,0,0,33794.01815105932,urbana,sim,sim,1,antecedentes,desempregado,medio,9307.815663941024,24,não
57,18217,634,14111.425645203579,23,própria,bom,11,0,26335.147075738438,urbana,não,sim,0,antecedentes,empresario,pos_graduacao,4438.567137989041,9,sim
35,10139,446,39575.16015870984,31,alugada,ruim,29,0,14098.427508005445,rural,não,sim,5,limpo,autonomo,fundamental,2536.1303315806563,23,sim
36,5241,724,28137.988306188578,7,própria,ruim,22,5,11606.878672869721,urbana,não,não,3,limpo,autonomo,medio,2501.713895879311,32,sim
21,3446,522,90713.68563328072,2,própria,bom,6,2,21300.480226272273,rural,não,não,0,limpo,empresario,pos_graduacao,1852.2570704557668,35,não
29,12553,445,78626.89534655346,1,própria,regular,22,5,44460.60015284891,urbana,sim,não,4,antecedentes,empregado,medio,7406.111469303078,38,sim
73,12749,322,80106.21121535283,16,com_parente,bom,5,4,36016.318138699746,urbana,não,não,2,antecedentes,empresario,superior,4394.737384741459,30,não
47,4393,647,42569.42066907505,39,própria,bom,17,0,15149.854407394894,urbana,sim,sim,1,antecedentes,empregado,fundamental,4416.594387222327,21,sim
30,4832,804,37970.10744834032,28,com_parente,ruim,6,1,23676.271697190372,rural,sim,não,3,limpo,autonomo,medio,3686.5149234108508,3,não
39,7024,390,54261.66845621756,32,com_parente,ruim,27,5,26491.227225950966,rural,sim,sim,5,limpo,empregado,fundamental,1241.0768818854197,23,sim
18,7800,819,8052.158076473448,22,alugada,regular,15,2,1604.2244115233182,urbana,sim,não,2,limpo,empresario,superior,8760.693145167592,11,sim
29,12318,704,15992.461197144148,0,própria,bom,5,2,24847.186937786304,urbana,sim,não,1,antecedentes,empresario,superior,1021.6957469888082,6,não
44,8138,674,22908.432579503024,0,com_parente,regular,10,3,42197.54552565995,rural,não,não,0,antecedentes,desempregado,superior,6130.620282029877,29,sim
46,6525,828,69855.13300216882,20,própria,bom,17,2,15460.052703071504,urbana,não,não,1,antecedentes,desempregado,medio,9544.068749733196,34,não
75,8948,502,47677.764223628714,40,própria,regular,30,3,9276.99567298608,rural,não,sim,1,limpo,desempregado,fundamental,3561.950109092841,37,sim
42,6257,770,85424.5041671328,39,própria,bom,6,5,42728.4625020663,rural,não,não,5,limpo,desempregado,fundamental,1844.7250879530586,22,não
68,11429,623,15299.239437746404,20,com_parente,regular,16,3,18182.814717049896,rural,não,não,4,limpo,autonomo,fundamental,9419.95952907129,8,não
51,6034,552,94401.85781396662,7,própria,regular,12,4,21317.32925291249,urbana,sim,sim,4,limpo,empresario,pos_graduacao,9059.282995567019,5,sim
42,1086,480,37980.209335979285,12,própria,regular,5,5,31483.055583000027,urbana,não,não,2,antecedentes,empresario,medio,2400.1231637317123,7,sim
50,9802,712,18303.510932720157,18,alugada,regular,5,4,41485.23343353055,rural,sim,sim,4,antecedentes,empregado,medio,4895.611622449773,22,sim
68,5260,487,84714.3737447576,3,com_parente,bom,15,5,17130.868668190196,rural,sim,não,4,antecedentes,autonomo,superior,6888.836838914792,1,sim
30,7642,692,8824.320823905808,16,própria,regular,9,5,28978.516187684738,urbana,não,sim,3,limpo,desempregado,fundamental,6375.42936694264,7,sim
